rooms,area,living_area,kitchen_area,floor,total_floors,price_usd,price_per_m2,house_type,ceiling_height,condition,parking,furniture,district,latitude,longitude,null_counts,has_window_grills,security_high,bathroom_count,bathroom_type,balcony_type,wooden_floor,floor_relative,living_ratio,kitchen_ratio,building_age,building_stage
1,38.0,27.093700244217157,10.0,7.0,9.0,43229,1137,monolithic,2.7,unknown,private_parking,fully_furnished,Almaty,51.107776877507,71.540031958121,2,0,0,1,combined,balcony,0,0.7777777777777778,0.7129921116899252,0.2631578947368421,3,0
3,75.0,53.474408376744385,15.321648123694402,3.0,12.0,188638,2515,monolithic,3.0,unknown,private_parking,unknown,unknown,51.135029,71.399285,9,0,0,1,unknown,unknown,0,0.25,0.7129921116899252,0.2042886416492587,1,0
2,57.2,40.78314878866372,11.6,10.0,14.0,75651,1322,other,2.7,new,private_parking,partially_furnished,Almaty,51.132171895589,71.50454004285,1,0,0,1,separate,balcony,0,0.7142857142857143,0.7129921116899252,0.20279720279720279,16,0
1,38.3,27.30759787772413,11.9,12.0,12.0,30064,784,brick,2.7,rough,private_parking,unknown,Saryarka,51.170916923668,71.353805223905,3,0,0,1,combined,loggia,0,1.0,0.7129921116899252,0.3107049608355092,0,1
2,80.0,57.03936893519401,16.343091331940695,5.0,7.0,105912,1323,brick,3.0,new,no_parking,unknown,Yesil,51.095444,71.420871,8,0,0,1,unknown,unknown,0,0.7142857142857143,0.7129921116899252,0.2042886416492587,8,0
2,52.0,37.075589807876106,10.623009365761453,5.0,9.0,71721,1379,brick,3.0,unknown,private_parking,partially_furnished,Yesil,51.063499269664,71.423041552921,5,0,0,1,combined,balcony,0,0.5555555555555556,0.7129921116899252,0.2042886416492587,2,0
2,51.0,36.362597696186185,10.418720724112193,2.0,12.0,70739,1387,monolithic,3.0,unknown,no_parking,fully_furnished,Almaty,51.115596859309,71.523831217583,6,0,1,1,unknown,unknown,0,0.16666666666666666,0.7129921116899252,0.2042886416492587,1,0
1,42.5,30.30216474682182,10.2,2.0,18.0,45194,1063,monolithic,3.0,unknown,private_parking,unknown,Saryarka,51.164055211877,71.392171382877,5,0,0,1,combined,balcony,0,0.1111111111111111,0.7129921116899252,0.24,1,0
1,45.4,32.3698418707226,14.0,6.0,12.0,42247,930,brick,3.0,unknown,no_parking,unknown,Saryshyk,51.104726,71.510011,5,0,0,1,combined,loggia,0,0.5,0.7129921116899252,0.30837004405286345,1,0
1,44.0,31.37165291435671,13.5,4.0,9.0,56002,1272,brick,3.0,rough,private_parking,unknown,Saryarka,51.164226307682,71.400863290287,3,0,1,1,combined,loggia,0,0.4444444444444444,0.7129921116899252,0.3068181818181818,4,0
2,65.0,46.34448725984514,13.278761707201815,6.0,7.0,72704,1118,monolithic,3.0,unknown,private_parking,fully_furnished,Saryshyk,51.114061146007,71.498154817963,4,0,0,2,multiple,loggia,0,0.8571428571428571,0.7129921116899252,0.2042886416492587,9,0
1,41.0,29.23267657928693,8.375834307619607,5.0,10.0,69756,1701,brick,3.0,unknown,private_parking,unknown,Yesil,51.103560396117,71.442003060931,4,0,1,1,combined,loggia,0,0.5,0.7129921116899252,0.20428864164925872,1,0
2,71.4,50.90763677466066,14.586209013757072,5.0,9.0,91371,1279,brick,3.0,new,private_parking,unknown,Nura,51.131896824095,71.385660748424,6,0,0,1,combined,unknown,0,0.5555555555555556,0.7129921116899252,0.2042886416492587,5,0
3,84.0,59.89133738195371,17.16024589853773,6.0,14.0,76634,912,monolithic,2.65,unknown,private_parking,unfurnished,Saryarka,51.17455414127,71.352390463068,4,0,1,1,separate,balcony,0,0.42857142857142855,0.7129921116899252,0.2042886416492587,1,0
2,43.0,30.65866080266678,8.784411590918124,16.0,20.0,45194,1051,monolithic,3.0,unknown,private_parking,unknown,Saryshyk,51.11614418398,71.500186139302,8,0,0,1,unknown,unknown,0,0.8,0.7129921116899252,0.2042886416492587,1,0
2,81.5,58.1088571027289,16.649524294414583,3.0,17.0,75651,928,monolithic,2.7,good,no_parking,unknown,Almaty,51.139154391667,71.466880850493,5,0,0,1,combined,balcony,0,0.17647058823529413,0.7129921116899252,0.2042886416492587,17,0
4,126.1,89.90830528409955,20.0,6.0,7.0,245622,1947,monolithic,3.0,unknown,private_parking,fully_furnished,Yesil,51.107937589155,71.4461636632,2,0,1,2,multiple,loggia,0,0.8571428571428571,0.7129921116899252,0.15860428231562254,4,0
2,51.3,36.57649532969316,10.48000731660697,4.0,9.0,149338,2911,monolithic,3.0,unknown,private_parking,unknown,Yesil,51.101802,71.40975,8,0,0,1,unknown,unknown,0,0.4444444444444444,0.7129921116899252,0.2042886416492587,2,0
1,39.68,28.29152699185623,8.106173300642585,4.0,9.0,53644,1351,monolithic,3.0,rough,private_parking,unknown,Nura,51.105927680352,71.3569069295,7,0,0,1,unknown,unknown,0,0.4444444444444444,0.7129921116899252,0.2042886416492587,0,1
2,88.0,62.74330582871342,15.0,9.0,10.0,88424,1004,monolithic,3.0,good,no_parking,fully_furnished,unknown,51.132316,71.437993,3,0,1,2,multiple,loggia,0,0.9,0.7129921116899252,0.17045454545454544,16,0
2,46.4,33.082833982412524,9.478992972525603,8.0,21.0,81546,1757,monolithic,3.0,unknown,private_parking,unknown,Yesil,51.085999154374,71.424452716966,8,0,0,1,unknown,unknown,0,0.38095238095238093,0.7129921116899252,0.2042886416492587,1,0
3,110.0,78.42913228589177,16.0,2.0,9.0,86459,785,brick,2.8,good,private_parking,fully_furnished,Almaty,51.154197365034,71.500033749491,2,0,0,2,multiple,loggia,0,0.2222222222222222,0.7129921116899252,0.14545454545454545,19,0
2,45.0,32.08464502604663,9.192988874216642,12.0,22.0,61896,1375,monolithic,2.7,new,private_parking,fully_furnished,Yesil,51.117471,71.42874,3,0,0,1,separate,balcony,0,0.5454545454545454,0.7129921116899252,0.2042886416492587,2,0
2,45.0,32.08464502604663,9.192988874216642,9.0,11.0,61896,1375,unknown,2.7,new,no_parking,unknown,Nura,51.121067,71.398458,9,0,0,1,unknown,unknown,0,0.8181818181818182,0.7129921116899252,0.2042886416492587,6,0
1,39.0,27.80669235590708,12.0,5.0,14.0,74669,1914,monolithic,3.0,unknown,private_parking,unknown,Yesil,51.086857131205,71.404600968995,5,0,1,1,unknown,balcony,0,0.35714285714285715,0.7129921116899252,0.3076923076923077,3,0
2,50.0,35.64960558449626,10.214432082462935,11.0,16.0,53054,1061,monolithic,2.8,new,no_parking,partially_furnished,Nura,51.147110453249,71.361777089164,4,0,0,1,combined,balcony,0,0.6875,0.7129921116899252,0.2042886416492587,5,0
2,45.0,32.08464502604663,8.0,2.0,9.0,80564,1790,monolithic,3.0,new,private_parking,fully_furnished,Almaty,51.128848670388,71.383263022503,2,0,1,1,combined,unknown,1,0.2222222222222222,0.7129921116899252,0.17777777777777778,1,0
1,36.1,25.7390152320063,7.3,5.0,5.0,24562,680,panel,2.5,unknown,no_parking,fully_furnished,Saryarka,51.205616,71.398782,4,0,0,1,combined,balcony,0,1.0,0.7129921116899252,0.20221606648199444,41,0
3,68.4,48.76866043959088,13.973343088809296,2.0,5.0,56002,818,panel,2.7,good,no_parking,fully_furnished,Almaty,51.147343,71.466236,5,0,0,1,separate,balcony,0,0.4,0.7129921116899252,0.2042886416492587,34,0
2,65.0,46.34448725984514,12.2,2.0,9.0,84297,1296,brick,3.0,new,private_parking,partially_furnished,Yesil,51.099545,71.402914,1,1,1,1,combined,loggia,0,0.2222222222222222,0.7129921116899252,0.18769230769230769,6,0
3,110.2,78.57173070822975,22.51260830974831,5.0,8.0,140751,1277,brick,3.0,unknown,private_parking,unknown,Yesil,51.083462,71.426674,7,0,0,2,multiple,unknown,0,0.625,0.7129921116899252,0.2042886416492587,1,0
3,76.0,54.187400488434314,15.52593676534366,13.0,22.0,141478,1861,monolithic,3.0,unknown,private_parking,fully_furnished,Yesil,51.084296172797,71.423809409196,5,0,0,1,combined,unknown,0,0.5909090909090909,0.7129921116899252,0.2042886416492587,1,0
4,129.6,92.4037776750143,16.95,12.0,12.0,208288,1607,monolithic,3.0,new,private_parking,unknown,Yesil,51.087798386214,71.425507417616,4,0,0,2,multiple,balcony,0,1.0,0.7129921116899252,0.13078703703703703,5,0
2,55.0,39.214566142945884,7.07,14.0,16.0,75651,1375,monolithic,2.7,rough,private_parking,unfurnished,Yesil,51.097243,71.449312,2,0,0,1,combined,loggia,0,0.875,0.7129921116899252,0.12854545454545455,3,0
1,34.0,24.241731797457454,8.0,5.0,9.0,42148,1239,unknown,2.7,unknown,no_parking,fully_furnished,Nura,51.140036,71.369173,5,0,0,1,separate,balcony,0,0.5555555555555556,0.7129921116899252,0.23529411764705882,6,0
2,75.0,53.474408376744385,15.321648123694402,6.0,13.0,108074,1440,brick,3.0,new,private_parking,unknown,Saryarka,51.160932480496,71.426630783826,6,0,0,1,unknown,unknown,0,0.46153846153846156,0.7129921116899252,0.2042886416492587,21,0
4,120.0,85.55905340279102,13.0,9.0,12.0,180778,1506,monolithic,3.0,unknown,private_parking,partially_furnished,Almaty,51.120954701648,71.488672833787,2,0,1,2,multiple,balcony,0,0.75,0.7129921116899252,0.10833333333333334,3,0
2,41.8,29.80307026863887,8.539265220939013,1.0,9.0,56984,1363,unknown,2.7,new,public_parking,fully_furnished,Nura,51.126308,71.376306,5,0,0,1,combined,unknown,0,0.1111111111111111,0.7129921116899252,0.2042886416492587,1,0
3,70.0,49.90944781829476,14.30020491544811,2.0,12.0,60718,867,brick,2.7,unknown,no_parking,fully_furnished,Saryarka,51.169006760931,71.381680199865,8,0,0,1,separate,unknown,0,0.16666666666666666,0.7129921116899252,0.2042886416492587,14,0
1,42.1,30.01696790214585,13.2,16.0,20.0,56984,1353,monolithic,2.8,unknown,private_parking,fully_furnished,Almaty,51.11614418398,71.500186139302,2,0,0,1,separate,balcony,0,0.8,0.7129921116899252,0.31353919239904987,2,0
1,38.0,27.093700244217157,7.76296838267183,4.0,9.0,53054,1396,brick,3.0,unknown,private_parking,unknown,Nura,51.139048243731,71.378996858652,8,0,0,1,unknown,unknown,0,0.4444444444444444,0.7129921116899252,0.2042886416492587,2,0
2,56.0,39.92755825463581,12.0,1.0,7.0,78599,1403,monolithic,2.7,unknown,no_parking,partially_furnished,Yesil,51.093798,71.425542,3,0,0,1,combined,multiple,0,0.14285714285714285,0.7129921116899253,0.21428571428571427,10,0
2,50.0,35.64960558449626,6.0,6.0,12.0,56788,1135,monolithic,3.0,unknown,private_parking,unknown,Nura,51.097169,71.382253,7,0,0,1,unknown,unknown,0,0.5,0.7129921116899252,0.12,1,0
2,56.0,39.92755825463581,14.0,9.0,10.0,67791,1210,brick,2.7,unknown,no_parking,partially_furnished,Almaty,51.129976,71.493994,3,0,0,1,combined,multiple,0,0.9,0.7129921116899253,0.25,4,0
3,111.0,79.1421243975817,22.676039223067715,2.0,12.0,200428,1805,monolithic,3.0,unknown,private_parking,unknown,Yesil,51.104735111851,71.451213955825,8,0,0,2,unknown,unknown,0,0.16666666666666666,0.7129921116899252,0.2042886416492587,5,0
2,62.5,44.562006980620325,10.8,18.0,20.0,64647,1034,monolithic,3.0,unknown,private_parking,unfurnished,Almaty,51.11614418398,71.500186139302,2,0,0,1,combined,loggia,0,0.9,0.7129921116899252,0.1728,1,0
2,53.9,38.430274820086964,15.0,4.0,4.0,40282,747,brick,2.7,unknown,private_parking,fully_furnished,Yesil,51.122209413765,71.286635398865,3,0,0,1,combined,unknown,0,1.0,0.7129921116899252,0.2782931354359926,6,0
4,138.4,98.67810825788564,28.273548004257403,2.0,10.0,188638,1362,brick,3.0,unknown,no_parking,unknown,Nura,51.136684847175,71.373825072151,8,0,0,2,multiple,unknown,0,0.2,0.7129921116899252,0.2042886416492587,6,0
2,45.0,32.08464502604663,9.192988874216642,2.0,9.0,66809,1484,brick,2.7,good,private_parking,unknown,Yesil,51.101325366301,71.42994835725,7,0,0,1,unknown,unknown,0,0.2222222222222222,0.7129921116899252,0.2042886416492587,6,0
1,41.5,29.589172635131895,8.477978628444236,12.0,12.0,56984,1373,monolithic,3.0,needs_repair,private_parking,unknown,Nura,51.127206462374,71.391183117813,7,0,0,1,unknown,unknown,0,1.0,0.7129921116899252,0.2042886416492587,1,0
2,57.0,40.64055036632573,11.644452574007746,4.0,10.0,69756,1223,brick,3.0,good,no_parking,fully_furnished,Yesil,51.098719,71.434795,4,0,1,1,combined,loggia,0,0.4,0.7129921116899252,0.2042886416492587,9,0
3,110.7,78.92822676407472,12.5,7.0,10.0,143443,1295,monolithic,2.7,new,no_parking,fully_furnished,Nura,51.123985702503,71.39398366273,3,0,0,1,separate,multiple,0,0.7,0.7129921116899252,0.11291779584462511,7,0
3,82.33,58.700640555431534,16.81908386698347,8.0,9.0,109154,1325,monolithic,3.0,unknown,private_parking,unknown,Yesil,51.106352936714,71.356803976988,8,0,0,1,unknown,unknown,0,0.8888888888888888,0.7129921116899252,0.2042886416492587,0,1
2,60.0,42.77952670139551,12.0,5.0,10.0,90389,1506,brick,2.7,good,private_parking,fully_furnished,Yesil,51.11282931833,71.420974247202,1,0,0,1,combined,balcony,1,0.5,0.7129921116899252,0.2,11,0
1,36.1,25.7390152320063,7.3,5.0,5.0,33404,925,monolithic,2.5,unknown,no_parking,partially_furnished,Baikonur,51.164607,71.438352,3,0,0,1,combined,balcony,0,1.0,0.7129921116899252,0.20221606648199444,43,0
2,60.0,42.77952670139551,12.257318498955522,7.0,12.0,88424,1473,brick,2.7,unknown,private_parking,unknown,Yesil,51.093480638808,71.445667108783,8,0,0,1,unknown,unknown,0,0.5833333333333334,0.7129921116899252,0.2042886416492587,11,0
1,33.0,23.52873968576753,6.741525174425537,13.0,15.0,31832,964,monolithic,3.0,unknown,private_parking,unknown,Saryshyk,51.116656908896,71.509337292535,8,0,0,1,unknown,unknown,0,0.8666666666666667,0.7129921116899252,0.2042886416492587,1,0
2,41.0,29.23267657928693,8.375834307619607,9.0,12.0,66809,1629,brick,3.0,new,private_parking,unknown,Almaty,51.11377784477,71.49298656651,3,0,0,1,combined,loggia,0,0.75,0.7129921116899252,0.20428864164925872,2,0
2,62.0,44.20551092477536,12.0,5.0,9.0,55019,887,monolithic,2.7,good,no_parking,fully_furnished,Saryshyk,51.128680812637,71.557049905904,3,0,0,1,combined,balcony,0,0.5555555555555556,0.7129921116899252,0.1935483870967742,5,0
2,69.1,49.26775491777382,14.116345137963775,9.0,10.0,52072,753,brick,2.7,unknown,public_parking,partially_furnished,Baikonur,51.148015,71.467098,4,0,0,1,separate,balcony,0,0.9,0.7129921116899252,0.2042886416492587,21,0
3,78.0,55.61338471181416,15.934514048642178,9.0,14.0,94319,1209,monolithic,3.0,unknown,private_parking,unfurnished,Yesil,51.086207652632,71.463903406268,4,0,0,2,multiple,loggia,0,0.6428571428571429,0.7129921116899252,0.2042886416492587,0,1
3,106.4,75.86236068380803,21.736311471481127,4.0,6.0,168986,1588,brick,3.0,unknown,private_parking,fully_furnished,Yesil,51.121867127236,71.425413309479,3,0,1,2,multiple,loggia,1,0.6666666666666666,0.7129921116899252,0.2042886416492587,12,0
1,37.0,26.380708132527232,7.558679741022572,11.0,11.0,29081,785,brick,2.7,good,no_parking,unknown,Saryarka,51.177674,71.40781,9,0,0,1,unknown,unknown,0,1.0,0.7129921116899252,0.2042886416492587,16,0
3,87.0,62.03031371702349,17.773111823485507,7.0,9.0,112004,1287,monolithic,3.0,new,private_parking,fully_furnished,unknown,51.124476,71.38254,3,1,1,1,combined,balcony,0,0.7777777777777778,0.7129921116899252,0.2042886416492587,6,0
2,50.0,35.64960558449626,10.214432082462935,5.0,6.0,32422,648,panel,2.7,unknown,no_parking,fully_furnished,unknown,51.194413,71.386555,9,0,0,1,unknown,unknown,0,0.8333333333333334,0.7129921116899252,0.2042886416492587,31,0
4,90.0,64.16929005209326,18.385977748433284,7.0,15.0,159163,1768,monolithic,3.0,unknown,private_parking,fully_furnished,Nura,51.104967107231,71.400788195834,3,0,1,2,multiple,loggia,0,0.4666666666666667,0.7129921116899252,0.2042886416492587,2,0
2,52.0,37.075589807876106,10.623009365761453,5.0,5.0,47159,906,brick,2.7,unknown,public_parking,fully_furnished,Almaty,51.15497,71.475569,3,1,0,1,separate,balcony,0,1.0,0.7129921116899252,0.2042886416492587,33,0
3,96.0,68.44724272223282,12.0,2.0,16.0,88227,919,monolithic,3.0,unknown,public_parking,unknown,Nura,51.141687547843,71.359992027228,6,0,0,2,multiple,unknown,0,0.125,0.7129921116899252,0.125,1,0
3,95.0,67.73425061054289,14.0,8.0,18.0,139513,1468,monolithic,2.7,unknown,private_parking,partially_furnished,Saryshyk,51.128029395272,71.462002062141,4,0,1,2,multiple,loggia,0,0.4444444444444444,0.7129921116899252,0.14736842105263157,19,0
1,34.0,24.241731797457454,6.9458138160747955,11.0,12.0,49124,1444,monolithic,3.0,unknown,private_parking,fully_furnished,Nura,51.147569335029,71.362506650016,2,0,1,1,combined,balcony,0,0.9166666666666666,0.7129921116899252,0.2042886416492587,7,0
2,58.0,41.35354247801566,11.848741215657004,6.0,9.0,58949,1016,unknown,2.7,unknown,no_parking,fully_furnished,Saryarka,51.168696,71.394254,8,0,0,1,unknown,loggia,0,0.6666666666666666,0.7129921116899252,0.2042886416492587,11,0
2,38.0,27.093700244217157,7.76296838267183,3.0,12.0,68381,1799,monolithic,2.7,unknown,private_parking,fully_furnished,unknown,51.080442945703,71.429437744358,4,0,1,1,combined,loggia,0,0.25,0.7129921116899252,0.2042886416492587,1,0
3,92.5,65.95177033131807,12.0,4.0,12.0,90389,977,brick,3.0,rough,private_parking,unknown,Nura,51.101139264513,71.382877876182,4,0,0,2,multiple,balcony,0,0.3333333333333333,0.7129921116899252,0.12972972972972974,0,1
3,93.0,66.30826638716304,18.99884367338106,8.0,12.0,235405,2531,monolithic,3.0,unknown,private_parking,unknown,Yesil,51.084432322092,71.421619437085,8,0,0,1,unknown,unknown,0,0.6666666666666666,0.7129921116899252,0.20428864164925872,3,0
2,65.35,46.59403449893661,10.0,5.0,27.0,121829,1864,monolithic,3.2,rough,private_parking,unknown,Nura,51.126163830418,71.40284728812,5,0,0,2,multiple,unknown,0,0.18518518518518517,0.7129921116899252,0.15302218821729152,0,1
2,45.8,32.65503871539857,9.356419787536048,8.0,19.0,52072,1136,monolithic,3.0,unknown,private_parking,unknown,Saryshyk,51.118554125119,71.501108269349,8,0,0,1,unknown,unknown,0,0.42105263157894735,0.7129921116899252,0.2042886416492587,2,0
2,58.7,41.85263695619861,11.0,3.0,12.0,80564,1372,monolithic,2.65,new,private_parking,partially_furnished,Nura,51.081757309698,71.381009378978,1,0,0,1,combined,balcony,0,0.25,0.7129921116899252,0.18739352640545143,1,0
2,60.0,42.77952670139551,12.0,9.0,14.0,76634,1277,monolithic,2.7,good,no_parking,unknown,Yesil,51.135928,71.422731,6,0,0,1,combined,unknown,0,0.6428571428571429,0.7129921116899252,0.2,13,0
2,86.0,61.31732160533356,15.0,2.0,7.0,68577,797,brick,2.8,unknown,no_parking,fully_furnished,Baikonur,51.168357,71.436295,5,0,0,2,multiple,unknown,0,0.2857142857142857,0.7129921116899252,0.1744186046511628,20,0
3,72.0,51.33543204167461,14.708782198746626,7.0,11.0,74669,1037,brick,2.7,new,private_parking,fully_furnished,Nura,51.129134,71.380905,2,0,0,1,separate,multiple,0,0.6363636363636364,0.7129921116899252,0.2042886416492587,5,0
2,45.0,32.08464502604663,9.192988874216642,3.0,10.0,28492,633,brick,2.7,unknown,private_parking,unknown,Nura,51.152625,71.345449,8,0,0,1,unknown,unknown,0,0.3,0.7129921116899252,0.2042886416492587,0,1
1,39.6,28.234487622921037,12.0,2.0,12.0,33404,843,brick,2.7,unknown,private_parking,unknown,Saryarka,51.170618303946,71.352739333888,7,0,0,1,unknown,unknown,0,0.16666666666666666,0.7129921116899252,0.30303030303030304,0,1
2,58.7,41.85263695619861,15.0,14.0,14.0,80564,1372,monolithic,2.8,new,no_parking,fully_furnished,Nura,51.110567,71.392044,2,0,0,1,combined,loggia,0,1.0,0.7129921116899252,0.2555366269165247,1,0
3,97.1,69.23153404509173,13.0,5.0,8.0,133559,1375,brick,3.0,needs_repair,private_parking,unknown,Yesil,51.144434932213,71.386745662163,3,1,1,2,multiple,multiple,0,0.625,0.7129921116899253,0.13388259526261587,1,0
3,94.2,67.16385692119096,19.24399004336017,5.0,9.0,88424,938,brick,2.7,unknown,private_parking,unknown,Nura,51.143940738452,71.37508425244,8,0,0,1,unknown,unknown,0,0.5555555555555556,0.7129921116899252,0.2042886416492587,13,0
1,44.0,31.37165291435671,8.988700232567382,5.0,12.0,44212,1004,brick,2.7,unknown,private_parking,unknown,Almaty,51.144047628694,71.497850035125,8,0,0,1,unknown,unknown,0,0.4166666666666667,0.7129921116899252,0.20428864164925867,11,0
2,53.0,37.788581919566035,11.4,5.0,6.0,47159,889,brick,2.5,good,no_parking,partially_furnished,Saryarka,51.167126,71.38722,5,0,0,1,separate,unknown,0,0.8333333333333334,0.7129921116899252,0.21509433962264152,15,0
3,95.0,67.73425061054289,19.407420956679577,7.0,30.0,141478,1489,monolithic,3.0,new,private_parking,unknown,Almaty,51.128252,71.461367,3,0,1,2,multiple,loggia,0,0.23333333333333334,0.7129921116899252,0.2042886416492587,13,0
1,20.0,14.259842233798503,4.085772832985174,1.0,5.0,22990,1149,brick,2.7,new,no_parking,unknown,Almaty,51.154077,71.499303,9,0,0,1,unknown,unknown,0,0.2,0.7129921116899252,0.2042886416492587,19,0
1,40.0,28.519684467597006,8.171545665970347,6.0,9.0,43209,1080,brick,2.7,new,no_parking,fully_furnished,Saryshyk,51.12208606374,71.507826378959,5,0,0,1,combined,balcony,0,0.6666666666666666,0.7129921116899252,0.2042886416492587,5,0
